username,timestamp,original_content,cleaned_content,likes,retweets,replies,total_engagement,engagement_score,mentions,hashtags,url,mentions_buy_terms,mentions_sell_terms,mentions_bullish_terms,mentions_bearish_terms,sentiment_indicator
jayotver06,2025-11-21T03:25:45.000Z,"Negative to flat opening expected in Index.

#NIFTY #BANKNIFTY #Sensex #smallcap #midcap #GIFTNIFTY

Our free telegram : 
t.me/charthubbb for more live market analysis.",Negative to flat opening expected in Index. #NIFTY #BANKNIFTY #Sensex #smallcap #midcap #GIFTNIFTY Our free telegram : t.me/charthubbb for more live market analysis.,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFTY', 'Sensex', 'smallcap', 'midcap', 'GIFTNIFTY']",https://x.com/jayotver06/status/1991709593291125134,0,0,0,0,0
charthubb5889,2025-11-21T03:25:21.000Z,"Negative to flat opening expected in Index......

#NIFTY #BANKNIFTY #Sensex #smallcap #midcap #GIFTNIFTY 

Our free telegram : 
t.me/charthubbb for more live market analysis.",Negative to flat opening expected in Index...... #NIFTY #BANKNIFTY #Sensex #smallcap #midcap #GIFTNIFTY Our free telegram : t.me/charthubbb for more live market analysis.,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFTY', 'Sensex', 'smallcap', 'midcap', 'GIFTNIFTY']",https://x.com/charthubb5889/status/1991709491361095728,0,0,0,0,0
InvGurInd,2025-11-21T03:23:50.000Z,"India stocks set to open higher with record high in sight
investmentguruindia.com/newsdetail/ind
…

#Sensex #StockMarket #NSE #BSE #Nifty #Investmentguruindia",India stocks set to open higher with record high in sight investmentguruindia.com/newsdetail/ind ... #Sensex #StockMarket #NSE #BSE #Nifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'StockMarket', 'NSE', 'BSE', 'Nifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991709110757388656,0,0,0,0,0
samitzinvesting,2025-11-21T03:19:17.000Z,"Good Morning 
Market Sentiment will be flat Negative today but likely to stay sideways.

Nifty Outlook:
 Resistance: 26,237 | 26,281 | 26,351
 Support: 26,097 | 26,054 | 25,984

#Nifty #Sensex #MarketOutlook #Trading #Investing #NSE #BSE","Good Morning Market Sentiment will be flat Negative today but likely to stay sideways. Nifty Outlook: Resistance: 26,237 | 26,281 | 26,351 Support: 26,097 | 26,054 | 25,984 #Nifty #Sensex #MarketOutlook #Trading #Investing #NSE #BSE",1.0,0.0,0.0,1,1.0,[],"['Nifty', 'Sensex', 'MarketOutlook', 'Trading', 'Investing', 'NSE', 'BSE']",https://x.com/samitzinvesting/status/1991707962583445740,0,0,1,1,0
madhoosudhanan,2025-11-21T03:18:59.000Z,#Nifty #Sensex,#Nifty #Sensex,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex']",https://x.com/madhoosudhanan/status/1991707888163909958,0,0,0,0,0
FortuneIndia,2025-11-21T03:17:58.000Z,"The Indian benchmark indices are expected to open on a positive note today, despite global cues being negative.

#StockMarket #Sensex #Nifty","The Indian benchmark indices are expected to open on a positive note today, despite global cues being negative. #StockMarket #Sensex #Nifty",0.0,0.0,0.0,0,0.0,[],"['StockMarket', 'Sensex', 'Nifty']",https://x.com/FortuneIndia/status/1991707632005181623,0,0,0,0,0
AlphaTradeX,2025-11-21T03:13:23.000Z,"Nifty & BankNifty Levels — 21 Nov 2025

 Nifty
 Buy @ 26254 |  26354/26385
 Sell @ 26130 |  26031/26000

 BankNifty
 Buy @ 59488 |  59715/59785
 Sell @ 59208 |  58981/58912

Stick to SL as per your risk appetite.
@AlphaTradeX
#Nifty50 #BankNifty #Sensex",Nifty & BankNifty Levels  21 Nov 2025 Nifty Buy @ 26254 | 26354/26385 Sell @ 26130 | 26031/26000 BankNifty Buy @ 59488 | 59715/59785 Sell @ 59208 | 58981/58912 Stick to SL as per your risk appetite. @AlphaTradeX #Nifty50 #BankNifty #Sensex,0.0,0.0,0.0,0,0.0,['AlphaTradeX'],"['Nifty50', 'BankNifty', 'Sensex']",https://x.com/AlphaTradeX/status/1991706480123490542,1,1,0,0,0
bshindinews,2025-11-21T03:06:54.000Z,"Stock Market Today: गिफ्ट निफ्टी से सपाट संकेत, एशियाई बाजारों में गिरावट; आज कैसी रहेगी बाजार की चाल ?

#StockMarket #ShareMarket #Sensex #Nifty #GiftNifty","Stock Market Today:     ,    ;       ? #StockMarket #ShareMarket #Sensex #Nifty #GiftNifty",0.0,0.0,0.0,0,0.0,[],"['StockMarket', 'ShareMarket', 'Sensex', 'Nifty', 'GiftNifty']",https://x.com/bshindinews/status/1991704848883151349,0,0,0,0,0
ETNowSwadesh,2025-11-21T03:04:27.000Z,"आज का सेंसेक्स, शेयर मार्केट टुडे 21 नवंबर: किस करवट लेगा बाजार, क्या हैं ट्रिगर्स? Gift Nifty ने दिए ये संकेत

#StockMarket #Nifty #Sensex",",    21 :    ,   ? Gift Nifty     #StockMarket #Nifty #Sensex",1.0,0.0,0.0,1,1.0,[],"['StockMarket', 'Nifty', 'Sensex']",https://x.com/ETNowSwadesh/status/1991704229753548900,0,0,0,0,0
TechTradesTT,2025-11-21T03:00:09.000Z,"𝗪𝗵𝗮𝘁’𝘀 𝘆𝗼𝘂𝗿 𝗽𝗿𝗲𝗳𝗲𝗿𝗿𝗲𝗱 𝗧𝗿𝗮𝗱𝗶𝗻𝗴 𝗦𝘁𝘆𝗹𝗲?

आपका 𝗧𝗿𝗮𝗱𝗶𝗻𝗴 𝗦𝘁𝘆𝗹𝗲 क्या है ?

Public Poll 
x.com/StockX_India/s
…  

-

#StockMarketIndia
#NIFTY #SENSEX 
#StocksToBuy",Whats your preferred Trading Style?  Trading Style   ? Public Poll x.com/StockX_India/s ... - #StockMarketIndia #NIFTY #SENSEX #StocksToBuy,1.0,0.0,0.0,2,1.0,[],"['StockMarketIndia', 'NIFTY', 'SENSEX', 'StocksToBuy']",https://x.com/TechTradesTT/status/1991703150185578720,1,1,0,0,0
ra__NanditaRai,2025-11-21T02:55:36.000Z," Top 5 Market Highlights
 Markets near ATH as RIL & HDFC Bank fuel momentum
 HSBC sees Sensex at 94,000 by 2026
 Nvidia earnings lift global sentiment
 FIIs continue fresh buying
 Weak Asia → consolidation on cards

#Sensex #Nifty #FIIs #HDFCBank #RA_Nandita ","Top 5 Market Highlights Markets near ATH as RIL & HDFC Bank fuel momentum HSBC sees Sensex at 94,000 by 2026 Nvidia earnings lift global sentiment FIIs continue fresh buying Weak Asia  consolidation on cards #Sensex #Nifty #FIIs #HDFCBank #RA_Nandita",0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty', 'FIIs', 'HDFCBank', 'RA_Nandita']",https://x.com/ra__NanditaRai/status/1991702005191168056,1,0,0,0,0
narayankulkarni,2025-11-21T02:55:02.000Z," The Market Is Crawling Toward All-Time Highs

And this time… the bulls aren’t blinking.

Here’s the real story 

#StockMarketIndia #Nifty50 #Sensex #BankNifty
#IndianMarkets #MarketUpdates #FinanceNews
#ShareMarketToday #StockMarketAnalysis
#MarketOutlook",The Market Is Crawling Toward All-Time Highs And this time... the bulls arent blinking. Heres the real story #StockMarketIndia #Nifty50 #Sensex #BankNifty #IndianMarkets #MarketUpdates #FinanceNews #ShareMarketToday #StockMarketAnalysis #MarketOutlook,0.0,0.0,1.0,1,0.5,[],"['StockMarketIndia', 'Nifty50', 'Sensex', 'BankNifty', 'IndianMarkets', 'MarketUpdates', 'FinanceNews', 'ShareMarketToday', 'StockMarketAnalysis', 'MarketOutlook']",https://x.com/narayankulkarni/status/1991701861217493109,0,0,1,0,0
Kuma94376Amisha,2025-11-21T02:51:49.000Z,"#Globalmarkets down hain, par FIIs aur DIIs ka full support hai! 
GIFT Nifty flat trade kar raha hai. Mixed cues ke beech, aaj Nifty aur Sensex ki opening Flat ya thoda Gap Up hone ki umeed hai. 
#Nifty #Sensex #FIIs  #DIIs #Giftnifty #StockMarket","#Globalmarkets down hain, par FIIs aur DIIs ka full support hai! GIFT Nifty flat trade kar raha hai. Mixed cues ke beech, aaj Nifty aur Sensex ki opening Flat ya thoda Gap Up hone ki umeed hai. #Nifty #Sensex #FIIs #DIIs #Giftnifty #StockMarket",0.0,0.0,0.0,0,0.0,[],"['Globalmarkets', 'Nifty', 'Sensex', 'FIIs', 'DIIs', 'Giftnifty', 'StockMarket']",https://x.com/Kuma94376Amisha/status/1991701054174687473,0,0,0,1,0
MoneyMystery,2025-11-21T02:46:36.000Z,"This was posted well ahead of time when the market was gripped by fear and panic.

This single message had everything in it.

In this period, 

#Nifty bounced from low of 25318 to hit 26246 up 928 points

#Sensex bounced from low of 82670+ to hit 85799 up 3129","This was posted well ahead of time when the market was gripped by fear and panic. This single message had everything in it. In this period, #Nifty bounced from low of 25318 to hit 26246 up 928 points #Sensex bounced from low of 82670+ to hit 85799 up 3129",0.9,0.0,0.1,10,0.95,[],"['Nifty', 'Sensex']",https://x.com/MoneyMystery/status/1991699740594172046,0,0,0,0,0
TheMarketCrux,2025-11-21T02:43:30.000Z," #SENSEX Key Levels for 21-Nov-25 

 CMP: 85,638

 Bullish Above: 85,800
 Targets: 85,960 >> 86,120

 Bearish Below: 85,540
  Targets: 85,470 >> 85,310

Follow  TheMarketCrux #frontpage_app","#SENSEX Key Levels for 21-Nov-25 CMP: 85,638 Bullish Above: 85,800 Targets: 85,960 >> 86,120 Bearish Below: 85,540 Targets: 85,470 >> 85,310 Follow TheMarketCrux #frontpage_app",1.0,0.0,0.0,1,1.0,[],"['SENSEX', 'frontpage_app']",https://x.com/TheMarketCrux/status/1991698960491377001,1,2,1,1,0
AlMakhtoum_1,2025-11-21T02:35:07.000Z,"Good Morning.

Have a great day 

#UnlimitedMoney

#Sensex #nifty #banknifty #Trump
#Sbin #Vodafoneidea #Reliance #hdfcbank #IciciBank #Titan",Good Morning. Have a great day #UnlimitedMoney #Sensex #nifty #banknifty #Trump #Sbin #Vodafoneidea #Reliance #hdfcbank #IciciBank #Titan,0.0,0.0,0.0,0,0.0,[],"['UnlimitedMoney', 'Sensex', 'nifty', 'banknifty', 'Trump', 'Sbin', 'Vodafoneidea', 'Reliance', 'hdfcbank', 'IciciBank', 'Titan']",https://x.com/AlMakhtoum_1/status/1991696847518511541,0,0,0,0,0
NiftyNerve,2025-11-21T02:31:00.000Z,"#Nifty Today Outlook:

Resistance: 26,230 | 26,280 
Support: 26,130 | 26,085 | 26,025

For more updates and analysis, join  
t.me/NiftyNerve

#Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts #NiftyTrading #HeroZero","#Nifty Today Outlook: Resistance: 26,230 | 26,280 Support: 26,130 | 26,085 | 26,025 For more updates and analysis, join t.me/NiftyNerve #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts #NiftyTrading #HeroZero",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts', 'NiftyTrading', 'HeroZero']",https://x.com/NiftyNerve/status/1991695813354090571,0,0,1,1,0
WealthTradingin,2025-11-21T02:29:28.000Z," Pre-Stock Market Outlook for Nifty, BankNifty and Sensex 

November 21, 2025 
Key Resistance and Support Levels 

 Have a Successful Trading Day 

#Nifty #banknifty #Sensex","Pre-Stock Market Outlook for Nifty, BankNifty and Sensex November 21, 2025 Key Resistance and Support Levels Have a Successful Trading Day #Nifty #banknifty #Sensex",1.0,0.0,0.0,2,1.0,[],"['Nifty', 'banknifty', 'Sensex']",https://x.com/WealthTradingin/status/1991695426123354118,0,0,1,1,0
BusinessTimesIn,2025-11-21T02:18:47.000Z," Sensex Today | LIVE Market Coverage

Good morning. Markets are open and action is picking up on D-Street.

Stay tuned for real-time updates on indices, sectors, and global cues shaping today's trade.
#Sensex #Nifty50 #StockMarketIndia #BTMarkets","Sensex Today | LIVE Market Coverage Good morning. Markets are open and action is picking up on D-Street. Stay tuned for real-time updates on indices, sectors, and global cues shaping today's trade. #Sensex #Nifty50 #StockMarketIndia #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'StockMarketIndia', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991692737847128442,0,0,0,0,0
NehaKul58624833,2025-11-21T02:02:43.000Z,"#Banknifty #nifty50 #Sensex  #bankex #Finnifty #OptionsTrading #sharemarket #trading #Nifty #electionday2025
#CNBCTV18Market | #GIFTNifty 
 Nifty and Bank Nifty Options
High accuracy Join my Telegram channel free tips and tricks 
t.me/OptionTradingA
…",#Banknifty #nifty50 #Sensex #bankex #Finnifty #OptionsTrading #sharemarket #trading #Nifty #electionday2025 #CNBCTV18Market | #GIFTNifty Nifty and Bank Nifty Options High accuracy Join my Telegram channel free tips and tricks t.me/OptionTradingA ...,0.0,0.0,0.0,0,0.0,[],"['Banknifty', 'nifty50', 'Sensex', 'bankex', 'Finnifty', 'OptionsTrading', 'sharemarket', 'trading', 'Nifty', 'electionday2025', 'CNBCTV18Market', 'GIFTNifty']",https://x.com/NehaKul58624833/status/1991688697176281117,0,0,0,0,0
nextipoindia,2025-11-21T01:45:02.000Z,"Will Sudeep Pharma’s IPO Stand Out as a Long-Term Growth Opportunity? 
nextipoindia.com/will-sudeep-ph
… 
#IndianStockMarket #Nifty50 #Sensex #BSE #NSE #InvestIndia #ShareMarket #EquityMarket #News",Will Sudeep Pharmas IPO Stand Out as a Long-Term Growth Opportunity? nextipoindia.com/will-sudeep-ph ... #IndianStockMarket #Nifty50 #Sensex #BSE #NSE #InvestIndia #ShareMarket #EquityMarket #News,0.0,0.0,0.0,0,0.0,[],"['IndianStockMarket', 'Nifty50', 'Sensex', 'BSE', 'NSE', 'InvestIndia', 'ShareMarket', 'EquityMarket', 'News']",https://x.com/nextipoindia/status/1991684243475316945,1,0,0,0,0
NiftyNerve,2025-11-21T01:32:00.000Z,"Psychology of trading is as important as technicals.

Learn how to stay calm, avoid revenge trades, and stick to your plan.

Join our Telegram:  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts","Psychology of trading is as important as technicals. Learn how to stay calm, avoid revenge trades, and stick to your plan. Join our Telegram: t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts']",https://x.com/NiftyNerve/status/1991680965434056811,0,0,0,0,0
TA_Purvesh,2025-11-21T01:28:01.000Z,"Yesterday.

#sensex ce from 120 to 306 (target hit)

At eod we bought #nifty 26150pe

And shorted #niftyfuture at 26233

Let's see how it goes.",Yesterday. #sensex ce from 120 to 306 (target hit) At eod we bought #nifty 26150pe And shorted #niftyfuture at 26233 Let's see how it goes.,0.8484848484848485,0.06060606060606061,0.09090909090909091,33,1.0151515151515151,[],"['sensex', 'nifty', 'niftyfuture']",https://x.com/TA_Purvesh/status/1991679961317703790,0,1,0,0,0
BusinessIndia1,2025-11-21T00:24:44.000Z,"Ready, steady and go!
#cover-feature #stockmarket #sensex 
businessindia.co/magazine/cover
…","Ready, steady and go! #cover-feature #stockmarket #sensex businessindia.co/magazine/cover ...",0.0,0.0,0.0,0,0.0,[],"['cover', 'stockmarket', 'sensex']",https://x.com/BusinessIndia1/status/1991664038468809103,0,0,0,0,0
NiftyNerve,2025-11-20T23:34:00.000Z,"Trading isn’t about predicting—it’s about reacting correctly to price action.

Live analysis, key levels, and real-time commentary in Nifty Nerve.

Start learning:  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #NiftyCharts","Trading isnt about predictingits about reacting correctly to price action. Live analysis, key levels, and real-time commentary in Nifty Nerve. Start learning: t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #NiftyCharts",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'NiftyCharts']",https://x.com/NiftyNerve/status/1991651269312917750,0,1,0,0,0
NiftyNerve,2025-11-20T21:36:00.000Z,"Even a small mistake in risk management can wipe out a day’s profits.

We teach you how to protect capital first and trade smart.

Pro insights at  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts",Even a small mistake in risk management can wipe out a days profits. We teach you how to protect capital first and trade smart. Pro insights at t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts']",https://x.com/NiftyNerve/status/1991621574445994209,0,0,0,0,0
deepakdua010,2025-11-20T20:29:04.000Z,"My February tweet 
#nifty #trading #sensex #prediction #charts",My February tweet #nifty #trading #sensex #prediction #charts,0.0,0.0,0.0,0,0.0,[],"['nifty', 'trading', 'sensex', 'prediction', 'charts']",https://x.com/deepakdua010/status/1991604731765235952,0,1,0,0,0
Wealth_Counter,2025-11-20T20:02:23.000Z,"Registered  first loos of the week due yo Sensex Hero zero gambling #nifty50 #Sensex

Day 3-4",Registered first loos of the week due yo Sensex Hero zero gambling #nifty50 #Sensex Day 3-4,0.0,0.0,0.0,0,0.0,[],"['nifty50', 'Sensex']",https://x.com/Wealth_Counter/status/1991598016629993984,0,1,0,0,0
NiftyNerve,2025-11-20T19:38:00.000Z,"Consistency comes from rules, discipline, and review, not luck.

We teach how to read price action and manage risk effectively.

Join the community:  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts","Consistency comes from rules, discipline, and review, not luck. We teach how to read price action and manage risk effectively. Join the community: t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts']",https://x.com/NiftyNerve/status/1991591877921927339,0,0,0,0,0
Percentedge_in,2025-11-20T18:48:04.000Z,"Markets seek equilibrium. 

A 30% spread is a structural anomaly, not a trend. We are positioning for the reversion. 

Watchlist drops tomorrow.

#nifty #niftybank #sensex #nifty50 #banknifty #StockMarket #StockMarketIndia #BreakoutStock #Breakoutstocks","Markets seek equilibrium. A 30% spread is a structural anomaly, not a trend. We are positioning for the reversion. Watchlist drops tomorrow. #nifty #niftybank #sensex #nifty50 #banknifty #StockMarket #StockMarketIndia #BreakoutStock #Breakoutstocks",0.0,0.0,0.0,0,0.0,[],"['nifty', 'niftybank', 'sensex', 'nifty50', 'banknifty', 'StockMarket', 'StockMarketIndia', 'BreakoutStock', 'Breakoutstocks']",https://x.com/Percentedge_in/status/1991579313762975814,0,0,1,1,0
investbizdata,2025-11-20T18:33:42.000Z,"Trade setup for November 21: Top 15 things to know before the opening bell.

 #Nifty #Sensex",Trade setup for November 21: Top 15 things to know before the opening bell. #Nifty #Sensex,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex']",https://x.com/investbizdata/status/1991575695974363350,0,0,0,0,0
NayekSo,2025-11-20T18:33:27.000Z,"Aaj ka rally random nahi tha…
FIIs + DIIs full power me buy mode me.
Domestic ₹824 Cr + FIIs ₹284 Cr = sentiment ON.
Retail ko yaad rakhna: Liquidity decides direction.
#Nifty #Sensex #IndianMarket #FundFlow #Investing #Stocks #StockMarket",Aaj ka rally random nahi tha... FIIs + DIIs full power me buy mode me. Domestic 824 Cr + FIIs 284 Cr = sentiment ON. Retail ko yaad rakhna: Liquidity decides direction. #Nifty #Sensex #IndianMarket #FundFlow #Investing #Stocks #StockMarket,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'IndianMarket', 'FundFlow', 'Investing', 'Stocks', 'StockMarket']",https://x.com/NayekSo/status/1991575635786101248,1,0,1,0,0
